split_id,test_set,train_set,n_test_primordia,n_train_primordia,test_rows,train_rows,total_rows,total_input_rows,excluded_exception_rows,exception_column,exception_positive_value,test_fraction,train_fraction,test_fraction_percent,train_fraction_percent,train_fraction_error_pp,test_daughter_pairs,train_daughter_pairs,total_daughter_pairs,test_non_daughter_pairs,train_non_daughter_pairs,test_daughter_pair_frequency,train_daughter_pair_frequency,test_daughter_pair_frequency_percent,train_daughter_pair_frequency_percent,daughter_pair_frequency_difference,daughter_pair_frequency_difference_pp,target_train_fraction,fraction_tolerance,max_daughter_pair_frequency_difference,satisfies_conditions
split_011,sample1;sample11;sample12;sample2;sample6,sample10;sample3;sample4;sample5;sample7;sample8;sample9,5,7,2292,5281,7573,7624,51,exception_label,1,0.3026541661164664,0.6973458338835337,30.26541661164664,69.73458338835337,0.26541661164662944,351,763,1114,1941,4518,0.1531413612565445,0.14448021208104525,15.314136125654452,14.448021208104525,0.008661149175499261,0.8661149175499261,0.7,0.02,0.01,True
split_012,sample10;sample12;sample2;sample6,sample1;sample11;sample3;sample4;sample5;sample7;sample8;sample9,4,8,2249,5324,7573,7624,51,exception_label,1,0.29697609930014524,0.7030239006998548,29.697609930014522,70.30239006998548,0.3023900699854809,340,774,1114,1909,4550,0.1511783014673188,0.1453794139744553,15.117830146731881,14.53794139744553,0.005798887492863503,0.5798887492863503,0.7,0.02,0.01,True
split_013,sample1;sample12;sample3;sample6;sample7,sample10;sample11;sample2;sample4;sample5;sample8;sample9,5,7,2247,5326,7573,7624,51,exception_label,1,0.2967120031691536,0.7032879968308464,29.671200316915357,70.32879968308464,0.32879968308464624,345,769,1114,1902,4557,0.15353805073431243,0.14438603079233947,15.353805073431243,14.438603079233946,0.009152019941972955,0.9152019941972955,0.7,0.02,0.01,True
split_014,sample11;sample5;sample6;sample8,sample1;sample10;sample12;sample2;sample3;sample4;sample7;sample9,4,8,2244,5329,7573,7624,51,exception_label,1,0.29631585897266605,0.7036841410273339,29.631585897266604,70.3684141027334,0.36841410273339426,344,770,1114,1900,4559,0.1532976827094474,0.14449240007506098,15.32976827094474,14.449240007506098,0.00880528263438643,0.880528263438643,0.7,0.02,0.01,True
split_015,sample12;sample2;sample6;sample7,sample1;sample10;sample11;sample3;sample4;sample5;sample8;sample9,4,8,2302,5271,7573,7624,51,exception_label,1,0.3039746467714248,0.6960253532285752,30.397464677142477,69.60253532285752,0.39746467714247835,349,765,1114,1953,4506,0.1516072980017376,0.14513375071143997,15.160729800173762,14.513375071143997,0.006473547290297643,0.6473547290297643,0.7,0.02,0.01,True
split_016,sample10;sample11;sample3;sample7;sample9,sample1;sample12;sample2;sample4;sample5;sample6;sample8,5,7,2303,5270,7573,7624,51,exception_label,1,0.30410669483692065,0.6958933051630793,30.410669483692065,69.58933051630794,0.410669483692061,353,761,1114,1950,4509,0.1532783326096396,0.1444022770398482,15.32783326096396,14.44022770398482,0.008876055569791402,0.8876055569791402,0.7,0.02,0.01,True
split_017,sample2;sample6;sample9,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample7;sample8,3,9,2307,5266,7573,7624,51,exception_label,1,0.304634887098904,0.695365112901096,30.463488709890402,69.5365112901096,0.4634887098903917,342,772,1114,1965,4494,0.1482444733420026,0.14660083554880365,14.824447334200261,14.660083554880366,0.0016436377931989543,0.16436377931989543,0.7,0.02,0.01,True
split_018,sample2;sample6;sample7,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample8;sample9,3,9,2235,5338,7573,7624,51,exception_label,1,0.2951274263832035,0.7048725736167966,29.51274263832035,70.48725736167965,0.4872573616796605,339,775,1114,1896,4563,0.15167785234899328,0.1451854627201199,15.167785234899329,14.518546272011989,0.006492389628873385,0.6492389628873385,0.7,0.02,0.01,True
split_019,sample1;sample10;sample11;sample3;sample6,sample12;sample2;sample4;sample5;sample7;sample8;sample9,5,7,2309,5264,7573,7624,51,exception_label,1,0.30489898322989567,0.6951010167701043,30.489898322989568,69.51010167701043,0.48989832298956815,352,762,1114,1957,4502,0.15244694673018622,0.14475683890577506,15.244694673018621,14.475683890577507,0.007690107824411152,0.7690107824411152,0.7,0.02,0.01,True
split_020,sample12;sample6;sample8;sample9,sample1;sample10;sample11;sample2;sample3;sample4;sample5;sample7,4,8,2233,5340,7573,7624,51,exception_label,1,0.2948633302522118,0.7051366697477882,29.486333025221178,70.51366697477881,0.5136669747788258,329,785,1114,1904,4555,0.14733542319749215,0.14700374531835206,14.733542319749215,14.700374531835205,0.0003316778791400965,0.03316778791400965,0.7,0.02,0.01,True
split_021,sample10;sample11;sample12;sample2;sample9,sample1;sample3;sample4;sample5;sample6;sample7;sample8,5,7,2233,5340,7573,7624,51,exception_label,1,0.2948633302522118,0.7051366697477882,29.486333025221178,70.51366697477881,0.5136669747788258,343,771,1114,1890,4569,0.1536050156739812,0.14438202247191012,15.360501567398119,14.438202247191011,0.009222993202071067,0.9222993202071067,0.7,0.02,0.01,True
split_022,sample11;sample12;sample5;sample6;sample8,sample1;sample10;sample2;sample3;sample4;sample7;sample9,5,7,2311,5262,7573,7624,51,exception_label,1,0.3051630793608874,0.6948369206391126,30.516307936088737,69.48369206391126,0.5163079360887335,354,760,1114,1957,4502,0.15318044136737344,0.14443177499049792,15.318044136737344,14.443177499049792,0.008748666376875519,0.8748666376875519,0.7,0.02,0.01,True
split_023,sample10;sample11;sample12;sample5;sample6,sample1;sample2;sample3;sample4;sample7;sample8;sample9,5,7,2231,5342,7573,7624,51,exception_label,1,0.29459923412122013,0.7054007658787799,29.459923412122013,70.54007658787799,0.5400765878779912,337,777,1114,1894,4565,0.1510533393097266,0.14545114189442157,15.105333930972659,14.545114189442158,0.005602197415305016,0.5602197415305016,0.7,0.02,0.01,True
split_024,sample1;sample11;sample2;sample6,sample10;sample12;sample3;sample4;sample5;sample7;sample8;sample9,4,8,2225,5348,7573,7624,51,exception_label,1,0.29380694572824506,0.7061930542717549,29.380694572824506,70.61930542717549,0.6193054271754983,341,773,1114,1884,4575,0.15325842696629213,0.14454001495886312,15.325842696629213,14.454001495886311,0.00871841200742901,0.8718412007429011,0.7,0.02,0.01,True
split_025,sample1;sample12;sample3;sample6;sample9,sample10;sample11;sample2;sample4;sample5;sample7;sample8,5,7,2319,5254,7573,7624,51,exception_label,1,0.3062194638848541,0.6937805361151459,30.621946388485412,69.37805361151459,0.621946388485406,348,766,1114,1971,4488,0.1500646830530401,0.1457936810049486,15.006468305304011,14.579368100494861,0.004271002048091499,0.4271002048091499,0.7,0.02,0.01,True
split_026,sample10;sample3;sample6;sample7,sample1;sample11;sample12;sample2;sample4;sample5;sample8;sample9,4,8,2319,5254,7573,7624,51,exception_label,1,0.3062194638848541,0.6937805361151459,30.621946388485412,69.37805361151459,0.621946388485406,350,764,1114,1969,4490,0.15092712376024148,0.14541301865245526,15.092712376024148,14.541301865245526,0.005514105107786216,0.5514105107786216,0.7,0.02,0.01,True
split_027,sample10;sample11;sample6;sample8,sample1;sample12;sample2;sample3;sample4;sample5;sample7;sample9,4,8,2223,5350,7573,7624,51,exception_label,1,0.2935428495972534,0.7064571504027466,29.35428495972534,70.64571504027467,0.6457150402746636,333,781,1114,1890,4569,0.14979757085020243,0.14598130841121496,14.979757085020243,14.598130841121495,0.003816262438987472,0.3816262438987472,0.7,0.02,0.01,True
split_028,sample11;sample6;sample7;sample9,sample1;sample10;sample12;sample2;sample3;sample4;sample5;sample8,4,8,2321,5252,7573,7624,51,exception_label,1,0.30648356001584576,0.6935164399841542,30.648356001584574,69.35164399841543,0.6483560015845713,337,777,1114,1984,4475,0.14519603619129687,0.14794364051789793,14.519603619129686,14.794364051789794,0.0027476043266010663,0.27476043266010663,0.7,0.02,0.01,True
split_029,sample11;sample2;sample7;sample9,sample1;sample10;sample12;sample3;sample4;sample5;sample6;sample8,4,8,2219,5354,7573,7624,51,exception_label,1,0.29301465733527005,0.70698534266473,29.301465733527003,70.698534266473,0.6985342664730054,342,772,1114,1877,4582,0.15412347904461468,0.1441912588718715,15.412347904461468,14.419125887187151,0.009932220172743172,0.9932220172743172,0.7,0.02,0.01,True
split_030,sample11;sample5;sample6;sample7,sample1;sample10;sample12;sample2;sample3;sample4;sample8;sample9,4,8,2217,5356,7573,7624,51,exception_label,1,0.29275056120427834,0.7072494387957217,29.275056120427834,70.72494387957217,0.7249438795721708,336,778,1114,1881,4578,0.15155615696887687,0.14525765496639284,15.155615696887686,14.525765496639284,0.006298502002484024,0.6298502002484024,0.7,0.02,0.01,True
split_031,sample12;sample2;sample6;sample8,sample1;sample10;sample11;sample3;sample4;sample5;sample7;sample9,4,8,2329,5244,7573,7624,51,exception_label,1,0.3075399445398125,0.6924600554601875,30.75399445398125,69.24600554601875,0.7539944539812438,357,757,1114,1972,4487,0.15328467153284672,0.14435545385202136,15.328467153284672,14.435545385202136,0.008929217680825358,0.8929217680825358,0.7,0.02,0.01,True
split_032,sample10;sample11;sample12;sample6;sample9,sample1;sample2;sample3;sample4;sample5;sample7;sample8,5,7,2335,5238,7573,7624,51,exception_label,1,0.30833223293278755,0.6916677670672124,30.833223293278756,69.16677670672125,0.8332232932787509,338,776,1114,1997,4462,0.14475374732334048,0.14814814814814814,14.475374732334048,14.814814814814813,0.0033944008248076585,0.33944008248076585,0.7,0.02,0.01,True
split_033,sample12;sample6;sample7;sample9,sample1;sample10;sample11;sample2;sample3;sample4;sample5;sample8,4,8,2206,5367,7573,7624,51,exception_label,1,0.29129803248382413,0.7087019675161759,29.129803248382412,70.87019675161758,0.8701967516175912,321,793,1114,1885,4574,0.1455122393472348,0.14775479783864356,14.551223934723481,14.775479783864357,0.0022425584914087526,0.22425584914087526,0.7,0.02,0.01,True
split_034,sample11;sample12;sample6;sample7;sample8,sample1;sample10;sample2;sample3;sample4;sample5;sample9,5,7,2343,5230,7573,7624,51,exception_label,1,0.3093886174567543,0.6906113825432457,30.93886174567543,69.06113825432458,0.9388617456754234,352,762,1114,1991,4468,0.15023474178403756,0.145697896749522,15.023474178403756,14.5697896749522,0.004536845034515569,0.45368450345155686,0.7,0.02,0.01,True
split_035,sample10;sample3;sample6;sample8,sample1;sample11;sample12;sample2;sample4;sample5;sample7;sample9,4,8,2346,5227,7573,7624,51,exception_label,1,0.30978476165324176,0.6902152383467582,30.978476165324174,69.02152383467582,0.9784761653241714,358,756,1114,1988,4471,0.1526001705029838,0.14463363305911614,15.26001705029838,14.463363305911614,0.00796653744386766,0.7966537443867661,0.7,0.02,0.01,True
split_036,sample1;sample11;sample12;sample6;sample9,sample10;sample2;sample3;sample4;sample5;sample7;sample8,5,7,2196,5377,7573,7624,51,exception_label,1,0.2899775518288657,0.7100224481711342,28.99775518288657,71.00224481711342,1.002244817113429,323,791,1114,1873,4586,0.1470856102003643,0.14710805281755626,14.708561020036429,14.710805281755626,2.24426171919756e-05,0.00224426171919756,0.7,0.02,0.01,True
split_037,sample10;sample11;sample6;sample7,sample1;sample12;sample2;sample3;sample4;sample5;sample8;sample9,4,8,2196,5377,7573,7624,51,exception_label,1,0.2899775518288657,0.7100224481711342,28.99775518288657,71.00224481711342,1.002244817113429,325,789,1114,1871,4588,0.14799635701275046,0.1467360981960201,14.799635701275045,14.67360981960201,0.001260258816730364,0.1260258816730364,0.7,0.02,0.01,True
split_038,sample11;sample6;sample8;sample9,sample1;sample10;sample12;sample2;sample3;sample4;sample5;sample7,4,8,2348,5225,7573,7624,51,exception_label,1,0.31004885778423347,0.6899511422157666,31.004885778423347,68.99511422157666,1.0048857784233367,345,769,1114,2003,4456,0.1469335604770017,0.14717703349282296,14.69335604770017,14.717703349282296,0.00024347301582125502,0.024347301582125502,0.7,0.02,0.01,True
split_039,sample1;sample10;sample12;sample3;sample6,sample11;sample2;sample4;sample5;sample7;sample8;sample9,5,7,2194,5379,7573,7624,51,exception_label,1,0.28971345569787404,0.710286544302126,28.971345569787406,71.0286544302126,1.0286544302126055,336,778,1114,1858,4601,0.15314494074749316,0.144636549544525,15.314494074749316,14.463654954452501,0.008508391202968146,0.8508391202968146,0.7,0.02,0.01,True
split_040,sample11;sample12;sample2;sample3;sample6,sample1;sample10;sample4;sample5;sample7;sample8;sample9,5,7,2190,5383,7573,7624,51,exception_label,1,0.2891852634358907,0.7108147365641093,28.91852634358907,71.08147365641094,1.0814736564109362,332,782,1114,1858,4601,0.15159817351598173,0.1452721530744938,15.159817351598173,14.527215307449378,0.006326020441487945,0.6326020441487945,0.7,0.02,0.01,True
split_041,sample10;sample12;sample3;sample5;sample6,sample1;sample11;sample2;sample4;sample7;sample8;sample9,5,7,2354,5219,7573,7624,51,exception_label,1,0.3108411461772085,0.6891588538227915,31.08411461772085,68.91588538227916,1.0841146177208438,362,752,1114,1992,4467,0.15378079864061173,0.14408890592067447,15.378079864061172,14.408890592067447,0.009691892719937256,0.9691892719937256,0.7,0.02,0.01,True
split_042,sample10;sample12;sample3;sample7;sample9,sample1;sample11;sample2;sample4;sample5;sample6;sample8,5,7,2188,5385,7573,7624,51,exception_label,1,0.288921167304899,0.711078832695101,28.892116730489896,71.1078832695101,1.1078832695101015,337,777,1114,1851,4608,0.1540219378427788,0.14428969359331476,15.402193784277879,14.428969359331475,0.009732244249464034,0.9732244249464034,0.7,0.02,0.01,True
split_043,sample11;sample12;sample5;sample6;sample9,sample1;sample10;sample2;sample3;sample4;sample7;sample8,5,7,2356,5217,7573,7624,51,exception_label,1,0.3111052423082002,0.6888947576917999,31.11052423082002,68.88947576917998,1.1105242308200092,349,765,1114,2007,4452,0.14813242784380307,0.1466359976998275,14.813242784380307,14.66359976998275,0.0014964301439755745,0.14964301439755745,0.7,0.02,0.01,True
split_044,sample10;sample2;sample6,sample1;sample11;sample12;sample3;sample4;sample5;sample7;sample8;sample9,3,9,2182,5391,7573,7624,51,exception_label,1,0.28812887891192396,0.711871121088076,28.812887891192396,71.18711210880761,1.1871121088076086,330,784,1114,1852,4607,0.15123739688359303,0.14542756445928398,15.123739688359302,14.542756445928399,0.005809832424309047,0.5809832424309047,0.7,0.02,0.01,True
split_045,sample1;sample11;sample3;sample6;sample7,sample10;sample12;sample2;sample4;sample5;sample8;sample9,5,7,2362,5211,7573,7624,51,exception_label,1,0.3118975307011752,0.6881024692988248,31.189753070117522,68.81024692988248,1.1897530701175163,361,753,1114,2001,4458,0.15283657917019475,0.1445020149683362,15.283657917019475,14.45020149683362,0.008334564201858546,0.8334564201858546,0.7,0.02,0.01,True
split_046,sample1;sample3;sample6;sample7,sample10;sample11;sample12;sample2;sample4;sample5;sample8;sample9,4,8,2180,5393,7573,7624,51,exception_label,1,0.28786478278093225,0.7121352172190677,28.786478278093224,71.21352172190677,1.213521721906774,335,779,1114,1845,4614,0.1536697247706422,0.14444650472835158,15.36697247706422,14.444650472835157,0.00922322004229062,0.922322004229062,0.7,0.02,0.01,True
split_047,sample10;sample11;sample2;sample6,sample1;sample12;sample3;sample4;sample5;sample7;sample8;sample9,4,8,2364,5209,7573,7624,51,exception_label,1,0.3121616268321669,0.6878383731678331,31.21616268321669,68.78383731678332,1.2161626832166816,356,758,1114,2008,4451,0.1505922165820643,0.14551737377615664,15.059221658206429,14.551737377615664,0.005074842805907642,0.5074842805907642,0.7,0.02,0.01,True
split_048,sample12;sample5;sample6;sample9,sample1;sample10;sample11;sample2;sample3;sample4;sample7;sample8,4,8,2174,5399,7573,7624,51,exception_label,1,0.28707249438795723,0.7129275056120428,28.707249438795724,71.29275056120427,1.2927505612042811,323,791,1114,1851,4608,0.1485740570377185,0.14650861270605667,14.85740570377185,14.650861270605667,0.0020654443316618365,0.20654443316618365,0.7,0.02,0.01,True
split_049,sample10;sample11;sample12;sample3;sample7;sample9,sample1;sample2;sample4;sample5;sample6;sample8,6,6,2370,5203,7573,7624,51,exception_label,1,0.31295391522514193,0.6870460847748581,31.295391522514194,68.7046084774858,1.2953915225141888,363,751,1114,2007,4452,0.15316455696202533,0.14433980395925428,15.316455696202533,14.433980395925428,0.008824753002771052,0.8824753002771052,0.7,0.02,0.01,True
split_050,sample12;sample2;sample6;sample9,sample1;sample10;sample11;sample3;sample4;sample5;sample7;sample8,4,8,2374,5199,7573,7624,51,exception_label,1,0.3134821074871253,0.6865178925128747,31.34821074871253,68.65178925128747,1.3482107487125305,352,762,1114,2022,4437,0.14827295703454085,0.1465666474321985,14.827295703454086,14.65666474321985,0.0017063096023423596,0.17063096023423596,0.7,0.02,0.01,True
split_051,sample1;sample10;sample11;sample12;sample3;sample6,sample2;sample4;sample5;sample7;sample8;sample9,6,6,2376,5197,7573,7624,51,exception_label,1,0.313746203618117,0.686253796381883,31.3746203618117,68.6253796381883,1.374620361811696,362,752,1114,2014,4445,0.15235690235690236,0.1446988647296517,15.235690235690235,14.469886472965172,0.007658037627250647,0.7658037627250647,0.7,0.02,0.01,True
split_052,sample6;sample8;sample9,sample1;sample10;sample11;sample12;sample2;sample3;sample4;sample5;sample7,3,9,2166,5407,7573,7624,51,exception_label,1,0.2860161098639905,0.7139838901360095,28.601610986399052,71.39838901360095,1.3983890136009536,319,795,1114,1847,4612,0.14727608494921515,0.1470316256704272,14.727608494921515,14.703162567042721,0.0002444592787879396,0.02444592787879396,0.7,0.02,0.01,True
split_053,sample10;sample11;sample2;sample9,sample1;sample12;sample3;sample4;sample5;sample6;sample7;sample8,4,8,2166,5407,7573,7624,51,exception_label,1,0.2860161098639905,0.7139838901360095,28.601610986399052,71.39838901360095,1.3983890136009536,333,781,1114,1833,4626,0.15373961218836565,0.14444238949509894,15.373961218836566,14.444238949509893,0.009297222693266716,0.9297222693266716,0.7,0.02,0.01,True
split_054,sample10;sample11;sample5;sample6,sample1;sample12;sample2;sample3;sample4;sample7;sample8;sample9,4,8,2164,5409,7573,7624,51,exception_label,1,0.2857520137329988,0.7142479862670011,28.57520137329988,71.42479862670011,1.424798626700119,327,787,1114,1837,4622,0.1511090573012939,0.1454982436679608,15.11090573012939,14.549824366796079,0.0056108136333331005,0.56108136333331,0.7,0.02,0.01,True
split_055,sample12;sample6;sample7;sample8,sample1;sample10;sample11;sample2;sample3;sample4;sample5;sample9,4,8,2161,5412,7573,7624,51,exception_label,1,0.28535586953651126,0.7146441304634887,28.535586953651126,71.46441304634888,1.464413046348878,326,788,1114,1835,4624,0.15085608514576584,0.14560236511456023,15.085608514576585,14.560236511456024,0.005253720031205611,0.5253720031205611,0.7,0.02,0.01,True
split_056,sample11;sample2;sample5;sample6,sample1;sample10;sample12;sample3;sample4;sample7;sample8;sample9,4,8,2385,5188,7573,7624,51,exception_label,1,0.31493463620757955,0.6850653637924204,31.493463620757957,68.50653637924205,1.493463620757951,367,747,1114,2018,4441,0.1538784067085954,0.14398612181958365,15.38784067085954,14.398612181958365,0.009892284889011754,0.9892284889011754,0.7,0.02,0.01,True
split_057,sample10;sample12;sample3;sample6;sample7,sample1;sample11;sample2;sample4;sample5;sample8;sample9,5,7,2386,5187,7573,7624,51,exception_label,1,0.3150666842730754,0.6849333157269246,31.506668427307538,68.49333157269245,1.5066684273075337,360,754,1114,2026,4433,0.15088013411567477,0.14536340852130325,15.088013411567477,14.536340852130325,0.005516725594371524,0.5516725594371524,0.7,0.02,0.01,True
split_058,sample11;sample12;sample6;sample7;sample9,sample1;sample10;sample2;sample3;sample4;sample5;sample8,5,7,2388,5185,7573,7624,51,exception_label,1,0.3153307804040671,0.684669219595933,31.53307804040671,68.4669219595933,1.533078040406699,347,767,1114,2041,4418,0.14530988274706869,0.14792671166827387,14.530988274706868,14.792671166827386,0.002616828921205183,0.2616828921205183,0.7,0.02,0.01,True
split_059,sample10;sample12;sample6;sample9,sample1;sample11;sample2;sample3;sample4;sample5;sample7;sample8,4,8,2153,5420,7573,7624,51,exception_label,1,0.28429948501254454,0.7157005149874555,28.429948501254454,71.57005149874554,1.5700514987455505,312,802,1114,1841,4618,0.14491407338597306,0.14797047970479704,14.491407338597305,14.797047970479705,0.0030564063188239787,0.3056406318823979,0.7,0.02,0.01,True
split_060,sample10;sample3;sample6;sample9,sample1;sample11;sample12;sample2;sample4;sample5;sample7;sample8,4,8,2391,5182,7573,7624,51,exception_label,1,0.3157269246005546,0.6842730753994454,31.572692460055464,68.42730753994454,1.5726924600554582,353,761,1114,2038,4421,0.1476369719782518,0.14685449633346198,14.763697197825179,14.685449633346199,0.0007824756447898096,0.07824756447898096,0.7,0.02,0.01,True
split_061,sample1;sample11;sample12;sample6;sample8,sample10;sample2;sample3;sample4;sample5;sample7;sample9,5,7,2151,5422,7573,7624,51,exception_label,1,0.2840353888815529,0.7159646111184471,28.40353888815529,71.59646111184472,1.5964611118447158,328,786,1114,1823,4636,0.15248721524872152,0.1449649575802287,15.248721524872153,14.49649575802287,0.007522257668492821,0.7522257668492821,0.7,0.02,0.01,True
split_062,sample11;sample12;sample7;sample8;sample9,sample1;sample10;sample2;sample3;sample4;sample5;sample6,5,7,2145,5428,7573,7624,51,exception_label,1,0.2832431004885778,0.7167568995114222,28.324310048857782,71.67568995114222,1.675689951142223,329,785,1114,1816,4643,0.1533799533799534,0.144620486366986,15.33799533799534,14.462048636698599,0.008759467012967398,0.8759467012967398,0.7,0.02,0.01,True
split_063,sample3;sample6;sample7;sample8,sample1;sample10;sample11;sample12;sample2;sample4;sample5;sample9,4,8,2399,5174,7573,7624,51,exception_label,1,0.31678330912452135,0.6832166908754786,31.678330912452136,68.32166908754786,1.6783309124521306,367,747,1114,2032,4427,0.15298040850354314,0.14437572477773483,15.298040850354313,14.437572477773482,0.008604683725808304,0.8604683725808304,0.7,0.02,0.01,True
split_064,sample6;sample7;sample9,sample1;sample10;sample11;sample12;sample2;sample3;sample4;sample5;sample8,3,9,2139,5434,7573,7624,51,exception_label,1,0.2824508120956028,0.7175491879043971,28.24508120956028,71.75491879043972,1.754918790439719,311,803,1114,1828,4631,0.14539504441327722,0.14777327935222673,14.539504441327722,14.777327935222672,0.0023782349389495083,0.23782349389495083,0.7,0.02,0.01,True
split_065,sample3;sample5;sample6;sample9,sample1;sample10;sample11;sample12;sample2;sample4;sample7;sample8,4,8,2412,5161,7573,7624,51,exception_label,1,0.31849993397596726,0.6815000660240328,31.849993397596727,68.15000660240328,1.8499933975967164,364,750,1114,2048,4411,0.15091210613598674,0.1453206742879287,15.091210613598674,14.53206742879287,0.005591431848058048,0.5591431848058048,0.7,0.02,0.01,True
split_066,sample10;sample12;sample3;sample6;sample8,sample1;sample11;sample2;sample4;sample5;sample7;sample9,5,7,2413,5160,7573,7624,51,exception_label,1,0.3186319820414631,0.6813680179585369,31.863198204146308,68.13680179585369,1.8631982041463102,368,746,1114,2045,4414,0.1525072523829258,0.14457364341085271,15.250725238292581,14.457364341085272,0.007933608972073097,0.7933608972073097,0.7,0.02,0.01,True
split_067,sample1;sample11;sample6;sample9,sample10;sample12;sample2;sample3;sample4;sample5;sample7;sample8,4,8,2129,5444,7573,7624,51,exception_label,1,0.2811303314406444,0.7188696685593556,28.113033144064442,71.88696685593557,1.886966855935568,313,801,1114,1816,4643,0.14701737905119774,0.14713445995591476,14.701737905119774,14.713445995591476,0.00011708090471701516,0.011708090471701516,0.7,0.02,0.01,True
